geoid,timestep,deaths
17031844700,3,5
17031010100,4,0
17031010201,4,1
17031010202,4,3
17031010300,4,0
17031010400,4,1
17031010501,4,0
17031010502,4,1
17031010503,4,0
17031010600,4,0
17031010701,4,0
17031010702,4,3
17031020100,4,0
17031020200,4,0
17031020301,4,0
17031020302,4,1
17031020400,4,0
17031020500,4,0
17031020601,4,1
17031020602,4,1
17031020701,4,0
17031020702,4,1
17031020801,4,0
17031020802,4,0
17031020901,4,0
17031020902,4,0
17031030101,4,1
17031030102,4,0
17031030103,4,1
17031030104,4,0
17031030200,4,0
17031030300,4,0
17031030400,4,1
17031030500,4,2
17031030601,4,0
17031030603,4,0
17031030604,4,1
17031030701,4,1
17031030702,4,0
17031030703,4,0
17031030706,4,1
17031030800,4,0
17031030900,4,0
17031031000,4,0
17031031100,4,0
17031031200,4,3
17031031300,4,0
17031031400,4,2
17031031501,4,2
17031031502,4,1
17031031700,4,5
17031031800,4,0
17031031900,4,0
17031032100,4,1
17031040100,4,2
17031040201,4,1
17031040202,4,4
17031040300,4,0
17031040401,4,0
17031040402,4,1
17031040600,4,1
17031040700,4,0
17031040800,4,0
17031040900,4,1
17031050100,4,0
17031050200,4,0
17031050300,4,0
17031050500,4,1
17031050600,4,0
17031050700,4,0
17031050800,4,0
17031050900,4,0
17031051000,4,0
17031051100,4,0
17031051200,4,0
17031051300,4,0
17031051400,4,0
17031060100,4,0
17031060200,4,0
17031060300,4,0
17031060400,4,0
17031060500,4,1
17031060800,4,0
17031060900,4,0
17031061000,4,0
17031061100,4,1
17031061200,4,0
17031061500,4,0
17031061800,4,0
17031061901,4,0
17031061902,4,0
17031062000,4,0
17031062100,4,0
17031062200,4,0
17031062300,4,1
17031062400,4,0
17031062500,4,0
17031062600,4,0
17031062700,4,0
17031062800,4,1
17031062900,4,0
17031063000,4,2
17031063100,4,0
17031063200,4,0
17031063301,4,0
17031063302,4,0
17031063303,4,0
17031063400,4,0
17031070101,4,0
17031070102,4,0
17031070103,4,0
17031070200,4,0
17031070300,4,0
17031070400,4,0
17031070500,4,0
17031070600,4,1
17031070700,4,1
17031071000,4,0
17031071100,4,0
17031071200,4,0
17031071300,4,0
17031071400,4,0
17031071500,4,0
17031071600,4,2
17031071700,4,0
17031071800,4,0
17031080100,4,0
17031080201,4,0
17031080202,4,0
17031080300,4,0
17031080400,4,0
17031081000,4,2
17031081100,4,0
17031081201,4,0
17031081202,4,0
17031081300,4,1
17031081401,4,2
17031081402,4,2
17031081403,4,1
17031081500,4,0
17031081600,4,1
17031081700,4,2
17031081800,4,1
17031081900,4,1
17031090100,4,0
17031090200,4,1
17031090300,4,0
17031100100,4,2
17031100200,4,0
17031100300,4,0
17031100400,4,1
17031100500,4,0
17031100600,4,0
17031100700,4,0
17031110100,4,2
17031110200,4,1
17031110300,4,1
17031110400,4,0
17031110501,4,2
17031110502,4,1
17031120100,4,0
17031120200,4,0
17031120300,4,0
17031120400,4,1
17031130100,4,0
17031130200,4,0
17031130300,4,0
17031140100,4,0
17031140200,4,0
17031140301,4,0
17031140302,4,1
17031140400,4,1
17031140500,4,0
17031140601,4,0
17031140602,4,0
17031140701,4,0
17031140702,4,0
17031140800,4,0
17031150200,4,1
17031150300,4,1
17031150401,4,1
17031150402,4,1
17031150501,4,1
17031150502,4,0
17031150600,4,1
17031150700,4,0
17031150800,4,2
17031151001,4,0
17031151002,4,2
17031151100,4,0
17031151200,4,1
17031160100,4,1
17031160200,4,0
17031160300,4,3
17031160400,4,0
17031160501,4,0
17031160502,4,0
17031160601,4,1
17031160602,4,0
17031160700,4,0
17031160800,4,1
17031160900,4,1
17031161000,4,0
17031161100,4,0
17031161200,4,1
17031161300,4,1
17031170100,4,0
17031170200,4,2
17031170300,4,0
17031170400,4,2
17031170500,4,0
17031170600,4,2
17031170700,4,0
17031170800,4,0
17031170900,4,2
17031171000,4,2
17031171100,4,1
17031180100,4,2
17031190100,4,1
17031190200,4,0
17031190300,4,1
17031190401,4,1
17031190402,4,0
17031190601,4,0
17031190602,4,0
17031190701,4,0
17031190702,4,1
17031190800,4,1
17031190900,4,0
17031191000,4,0
17031191100,4,1
17031191200,4,0
17031191301,4,0
17031191302,4,0
17031200100,4,0
17031200200,4,0
17031200300,4,0
17031200401,4,1
17031200402,4,0
17031210100,4,1
17031210400,4,0
17031210501,4,1
17031210502,4,3
17031210601,4,0
17031210602,4,0
17031210700,4,0
17031210800,4,0
17031210900,4,1
17031220300,4,0
17031220400,4,0
17031220500,4,0
17031220601,4,1
17031220602,4,0
17031220701,4,0
17031220702,4,1
17031220901,4,0
17031220902,4,3
17031221000,4,0
17031221100,4,1
17031221200,4,0
17031221300,4,0
17031221400,4,0
17031221500,4,0
17031221600,4,0
17031222200,4,1
17031222500,4,2
17031222600,4,1
17031222700,4,0
17031222800,4,0
17031222900,4,0
17031230100,4,0
17031230200,4,0
17031230300,4,0
17031230400,4,1
17031230500,4,0
17031230600,4,7
17031230700,4,2
17031230800,4,0
17031230900,4,3
17031231100,4,4
17031231200,4,9
17031231500,4,19
17031240200,4,0
17031240300,4,0
17031240500,4,0
17031240600,4,1
17031240700,4,0
17031240800,4,1
17031240900,4,1
17031241000,4,0
17031241100,4,1
17031241200,4,0
17031241300,4,0
17031241400,4,1
17031241500,4,1
17031241600,4,2
17031242000,4,1
17031242100,4,0
17031242200,4,0
17031242300,4,0
17031242400,4,2
17031242500,4,1
17031242600,4,1
17031242700,4,1
17031242800,4,0
17031242900,4,0
17031243000,4,2
17031243100,4,1
17031243200,4,0
17031243300,4,1
17031243400,4,0
17031243500,4,2
17031250200,4,2
17031250300,4,0
17031250400,4,3
17031250500,4,2
17031250600,4,3
17031250700,4,3
17031250800,4,2
17031251000,4,2
17031251100,4,2
17031251200,4,2
17031251300,4,4
17031251400,4,3
17031251500,4,3
17031251600,4,6
17031251700,4,1
17031251800,4,7
17031251900,4,8
17031252000,4,6
17031252101,4,1
17031252102,4,8
17031252201,4,1
17031252202,4,5
17031260100,4,2
17031260200,4,8
17031260300,4,0
17031260400,4,4
17031260500,4,5
17031260600,4,5
17031260700,4,8
17031260800,4,3
17031260900,4,2
17031261000,4,6
17031270500,4,4
17031271200,4,2
17031271300,4,2
17031271400,4,5
17031271500,4,3
17031271800,4,1
17031280100,4,2
17031280400,4,1
17031280800,4,2
17031280900,4,1
17031281900,4,1
17031282700,4,1
17031282800,4,0
17031283100,4,0
17031283200,4,1
17031283800,4,1
17031290900,4,6
17031291200,4,1
17031291600,4,1
17031292200,4,3
17031292400,4,3
17031292500,4,1
17031300500,4,1
17031300600,4,2
17031300700,4,0
17031300800,4,2
17031300900,4,0
17031301100,4,0
17031301200,4,2
17031301600,4,0
17031301701,4,0
17031301702,4,0
17031301801,4,1
17031301802,4,0
17031301803,4,1
17031310200,4,0
17031310300,4,0
17031310400,4,0
17031310500,4,0
17031310600,4,0
17031310700,4,1
17031310800,4,1
17031310900,4,0
17031320101,4,0
17031320102,4,2
17031320400,4,1
17031320600,4,2
17031330101,4,0
17031330102,4,1
17031330103,4,1
17031330200,4,0
17031340300,4,0
17031340400,4,0
17031340500,4,0
17031340600,4,0
17031350100,4,0
17031350400,4,2
17031351000,4,1
17031351100,4,0
17031351400,4,1
17031351500,4,0
17031360200,4,0
17031380100,4,2
17031380200,4,0
17031380600,4,2
17031381200,4,2
17031381400,4,1
17031381500,4,0
17031381800,4,0
17031381900,4,0
17031390100,4,0
17031390200,4,0
17031390300,4,3
17031390400,4,0
17031390500,4,0
17031390600,4,0
17031390700,4,0
17031400300,4,0
17031400400,4,2
17031400500,4,2
17031400800,4,1
17031410100,4,0
17031410200,4,0
17031410500,4,0
17031410600,4,0
17031410700,4,0
17031410800,4,0
17031410900,4,0
17031411000,4,0
17031411100,4,0
17031411200,4,2
17031420100,4,1
17031420200,4,1
17031420300,4,0
17031420400,4,0
17031420500,4,0
17031420600,4,1
17031420700,4,0
17031420800,4,3
17031421200,4,0
17031430101,4,2
17031430102,4,2
17031430200,4,1
17031430300,4,2
17031430400,4,1
17031430500,4,0
17031430600,4,1
17031430700,4,1
17031430800,4,0
17031430900,4,0
17031431200,4,1
17031431301,4,2
17031431302,4,3
17031431400,4,3
17031440101,4,1
17031440102,4,3
17031440201,4,1
17031440202,4,1
17031440300,4,1
17031440600,4,1
17031440700,4,0
17031440800,4,0
17031440900,4,0
17031450300,4,0
17031460100,4,1
17031460200,4,0
17031460301,4,0
17031460302,4,5
17031460400,4,1
17031460500,4,2
17031460800,4,0
17031461000,4,0
17031470100,4,0
17031480100,4,1
17031480200,4,0
17031480300,4,0
17031480400,4,1
17031480500,4,0
17031490200,4,2
17031490500,4,0
17031490600,4,1
17031490700,4,1
17031490800,4,2
17031490901,4,0
17031490902,4,0
17031491000,4,7
17031491100,4,1
17031491200,4,0
17031491300,4,3
17031491400,4,0
17031500100,4,0
17031500200,4,1
17031500300,4,0
17031510100,4,1
17031510200,4,1
17031510300,4,1
17031520100,4,0
17031520200,4,0
17031520300,4,0
17031520400,4,0
17031520500,4,1
17031520600,4,0
17031530100,4,0
17031530200,4,3
17031530300,4,1
17031530400,4,0
17031530501,4,2
17031530502,4,1
17031530503,4,0
17031530600,4,2
17031540101,4,1
17031540102,4,1
17031550100,4,1
17031550200,4,1
17031560100,4,0
17031560200,4,1
17031560300,4,0
17031560400,4,0
17031560700,4,0
17031560800,4,1
17031560900,4,1
17031561000,4,2
17031561100,4,0
17031570100,4,0
17031570200,4,0
17031570300,4,2
17031570400,4,0
17031570500,4,0
17031580100,4,0
17031580200,4,0
17031580300,4,0
17031580400,4,1
17031580501,4,2
17031580502,4,0
17031580600,4,0
17031580700,4,0
17031580800,4,0
17031590500,4,0
17031590600,4,0
17031590700,4,0
17031600400,4,1
17031600600,4,0
17031600700,4,0
17031600900,4,1
17031610300,4,2
17031610400,4,1
17031610800,4,0
17031611200,4,2
17031611300,4,1
17031611400,4,1
17031611500,4,0
17031611600,4,0
17031611700,4,0
17031611800,4,0
17031611900,4,0
17031612000,4,0
17031612100,4,0
17031612200,4,1
17031620100,4,0
17031620200,4,1
17031620300,4,0
17031620400,4,0
17031630300,4,0
17031630400,4,0
17031630500,4,0
17031630600,4,0
17031630800,4,2
17031630900,4,2
17031640100,4,1
17031640300,4,2
17031640400,4,0
17031640500,4,0
17031640600,4,2
17031640700,4,0
17031640800,4,0
17031650100,4,1
17031650200,4,1
17031650301,4,0
17031650302,4,0
17031650400,4,0
17031650500,4,1
17031660301,4,0
17031660302,4,1
17031660400,4,1
17031660500,4,1
17031660600,4,3
17031660700,4,0
17031660800,4,0
17031660900,4,3
17031661000,4,4
17031661100,4,0
17031670100,4,3
17031670200,4,0
17031670300,4,1
17031670400,4,1
17031670500,4,0
17031670600,4,1
17031670700,4,0
17031670800,4,1
17031670900,4,1
17031671100,4,0
17031671200,4,0
17031671300,4,1
17031671400,4,1
17031671500,4,3
17031671600,4,2
17031671800,4,1
17031671900,4,2
17031672000,4,1
17031680500,4,1
17031680600,4,0
17031680900,4,1
17031681000,4,2
17031681100,4,2
17031681200,4,1
17031681300,4,3
17031681400,4,0
17031690300,4,1
17031690400,4,2
17031690500,4,0
17031690900,4,0
17031691000,4,1
17031691100,4,2
17031691200,4,2
17031691300,4,1
17031691400,4,1
17031691500,4,1
17031700100,4,1
17031700200,4,2
17031700301,4,0
17031700302,4,1
17031700401,4,0
17031700402,4,0
17031700501,4,0
17031700502,4,0
17031710100,4,0
17031710200,4,2
17031710300,4,1
17031710400,4,1
17031710500,4,1
17031710600,4,1
17031710700,4,1
17031710800,4,5
17031710900,4,1
17031711000,4,1
17031711100,4,3
17031711200,4,1
17031711300,4,0
17031711400,4,5
17031711500,4,1
17031720100,4,0
17031720200,4,1
17031720300,4,0
17031720400,4,0
17031720500,4,0
17031720600,4,0
17031720700,4,0
17031730100,4,0
17031730201,4,2
17031730202,4,2
17031730300,4,1
17031730400,4,0
17031730500,4,0
17031730600,4,0
17031730700,4,0
17031740100,4,0
17031740200,4,1
17031740300,4,1
17031740400,4,1
17031750100,4,1
17031750200,4,1
17031750300,4,0
17031750400,4,0
17031750500,4,0
17031750600,4,1
17031760801,4,0
17031760802,4,0
17031760803,4,0
17031770201,4,1
17031770202,4,0
17031770300,4,1
17031770400,4,0
17031770500,4,2
17031770601,4,0
17031770602,4,0
17031770700,4,0
17031770800,4,1
17031770901,4,3
17031770902,4,0
17031800100,4,0
17031800200,4,0
17031800300,4,0
17031800400,4,0
17031800500,4,0
17031800600,4,0
17031800700,4,0
17031800800,4,1
17031800900,4,0
17031801000,4,1
17031801100,4,0
17031801200,4,0
17031801300,4,0
17031801400,4,1
17031801500,4,0
17031801601,4,0
17031801603,4,2
17031801605,4,1
17031801606,4,0
17031801607,4,2
17031801608,4,0
17031801701,4,0
17031801702,4,0
17031801800,4,0
17031801901,4,2
17031801902,4,1
17031802002,4,0
17031802003,4,1
17031802004,4,0
17031802100,4,0
17031802200,4,0
17031802300,4,0
17031802402,4,0
17031802403,4,0
17031802404,4,1
17031802503,4,0
17031802504,4,0
17031802505,4,1
17031802506,4,1
17031802605,4,0
17031802607,4,0
17031802608,4,2
17031802609,4,0
17031802610,4,0
17031802701,4,0
17031802702,4,0
17031802801,4,0
17031802802,4,0
17031802900,4,0
17031803005,4,0
17031803007,4,0
17031803008,4,0
17031803010,4,0
17031803012,4,1
17031803013,4,0
17031803014,4,0
17031803015,4,0
17031803016,4,0
17031803017,4,3
17031803100,4,0
17031803200,4,0
17031803300,4,1
17031803400,4,1
17031803500,4,1
17031803603,4,0
17031803604,4,0
17031803605,4,0
17031803607,4,0
17031803608,4,0
17031803611,4,1
17031803612,4,0
17031803613,4,1
17031803614,4,1
17031803615,4,0
17031803616,4,1
17031803701,4,0
17031803702,4,1
17031803800,4,0
17031803901,4,3
17031803902,4,1
17031804000,4,0
17031804102,4,0
17031804104,4,0
17031804105,4,0
17031804106,4,0
17031804108,4,0
17031804109,4,0
17031804202,4,0
17031804203,4,0
17031804204,4,0
17031804305,4,0
17031804306,4,0
17031804308,4,0
17031804309,4,0
17031804312,4,0
17031804313,4,0
17031804314,4,0
17031804315,4,0
17031804316,4,1
17031804403,4,0
17031804404,4,0
17031804405,4,1
17031804406,4,0
17031804505,4,0
17031804506,4,1
17031804508,4,0
17031804509,4,0
17031804510,4,1
17031804511,4,0
17031804512,4,1
17031804513,4,0
17031804514,4,0
17031804603,4,1
17031804606,4,1
17031804607,4,0
17031804608,4,0
17031804609,4,0
17031804610,4,0
17031804611,4,3
17031804701,4,2
17031804705,4,0
17031804706,4,0
17031804709,4,0
17031804710,4,1
17031804711,4,2
17031804712,4,1
17031804713,4,1
17031804714,4,0
17031804715,4,0
17031804716,4,1
17031804803,4,0
17031804804,4,0
17031804805,4,0
17031804806,4,0
17031804807,4,2
17031804808,4,0
17031804809,4,1
17031804810,4,1
17031804901,4,0
17031804902,4,0
17031805001,4,1
17031805002,4,1
17031805105,4,0
17031805106,4,0
17031805107,4,2
17031805108,4,0
17031805109,4,0
17031805110,4,0
17031805111,4,0
17031805112,4,0
17031805201,4,2
17031805202,4,0
17031805301,4,0
17031805302,4,1
17031805401,4,0
17031805402,4,0
17031805501,4,0
17031805502,4,0
17031805600,4,0
17031805701,4,0
17031805702,4,0
17031805801,4,0
17031805802,4,3
17031805901,4,1
17031805902,4,0
17031806001,4,0
17031806002,4,0
17031806004,4,2
17031806005,4,0
17031806006,4,0
17031806102,4,0
17031806103,4,0
17031806104,4,3
17031806201,4,0
17031806202,4,0
17031806300,4,2
17031806400,4,0
17031806501,4,0
17031806502,4,0
17031806600,4,0
17031806700,4,0
17031806801,4,0
17031806802,4,0
17031806900,4,1
17031807000,4,0
17031807100,4,0
17031807200,4,0
17031807300,4,0
17031807400,4,0
17031807500,4,0
17031807600,4,0
17031807700,4,0
17031807800,4,0
17031807900,4,0
17031808001,4,0
17031808002,4,2
17031808100,4,0
17031808200,4,0
17031808301,4,0
17031808302,4,0
17031808400,4,0
17031808500,4,0
17031808600,4,0
17031808702,4,0
17031808800,4,2
17031808900,4,0
17031809000,4,0
17031809100,4,0
17031809200,4,1
17031809300,4,0
17031809401,4,1
17031809402,4,0
17031809500,4,1
17031809600,4,0
17031809700,4,1
17031809800,4,2
17031809900,4,0
17031810000,4,1
17031810100,4,0
17031810200,4,0
17031810301,4,0
17031810302,4,0
17031810400,4,0
17031810501,4,0
17031810502,4,0
17031810600,4,0
17031810701,4,0
17031810702,4,0
17031810800,4,2
17031810900,4,3
17031811000,4,0
17031811100,4,1
17031811200,4,0
17031811301,4,1
17031811302,4,0
17031811401,4,0
17031811402,4,1
17031811500,4,1
17031811600,4,1
17031811701,4,0
17031811702,4,0
17031811800,4,3
17031811900,4,0
17031812000,4,0
17031812100,4,0
17031812200,4,0
17031812301,4,2
17031812302,4,0
17031812400,4,0
17031812500,4,3
17031812600,4,2
17031812700,4,0
17031812801,4,0
17031812802,4,0
17031812900,4,0
17031813000,4,1
17031813100,4,0
17031813200,4,1
17031813301,4,0
17031813302,4,2
17031813400,4,1
17031813500,4,0
17031813600,4,0
17031813701,4,0
17031813702,4,2
17031813801,4,1
17031813802,4,2
17031813900,4,0
17031814000,4,0
17031814100,4,1
17031814200,4,0
17031814300,4,0
17031814400,4,0
17031814500,4,0
17031814600,4,1
17031814700,4,0
17031814800,4,0
17031814900,4,2
17031815000,4,1
17031815100,4,2
17031815200,4,0
17031815300,4,1
17031815400,4,0
17031815500,4,0
17031815600,4,1
17031815701,4,0
17031815702,4,0
17031815800,4,1
17031815900,4,1
17031816000,4,2
17031816100,4,2
17031816200,4,0
17031816300,4,1
17031816401,4,3
17031816402,4,0
17031816500,4,0
17031816600,4,1
17031816700,4,3
17031816800,4,1
17031816900,4,0
17031817000,4,2
17031817101,4,0
17031817102,4,0
17031817200,4,2
17031817300,4,2
17031817400,4,2
17031817500,4,1
17031817600,4,1
17031817700,4,1
17031817900,4,3
17031818000,4,1
17031818100,4,0
17031818200,4,0
17031818300,4,1
17031818401,4,0
17031818402,4,0
17031818500,4,0
17031818600,4,1
17031818700,4,0
17031818800,4,0
17031818900,4,1
17031819000,4,0
17031819100,4,0
17031819200,4,0
17031819300,4,0
17031819400,4,1
17031819500,4,0
17031819600,4,0
17031819700,4,1
17031819801,4,0
17031819802,4,1
17031819900,4,0
17031820000,4,1
17031820101,4,2
17031820103,4,0
17031820104,4,2
17031820202,4,2
17031820203,4,1
17031820204,4,1
17031820300,4,2
17031820400,4,4
17031820501,4,1
17031820502,4,0
17031820603,4,1
17031820604,4,0
17031820605,4,1
17031820606,4,1
17031820700,4,1
17031820800,4,0
17031820901,4,1
17031820902,4,0
17031821001,4,1
17031821002,4,1
17031821101,4,0
17031821102,4,1
17031821200,4,5
17031821300,4,0
17031821401,4,0
17031821402,4,1
17031821500,4,2
17031821600,4,0
17031821700,4,1
17031821800,4,3
17031821900,4,0
17031822000,4,3
17031822101,4,0
17031822102,4,2
17031822200,4,0
17031822301,4,1
17031822302,4,1
17031822400,4,3
17031822500,4,0
17031822601,4,0
17031822602,4,0
17031822701,4,0
17031822702,4,0
17031822801,4,0
17031822802,4,1
17031822900,4,0
17031823001,4,1
17031823002,4,2
17031823101,4,2
17031823102,4,1
17031823200,4,5
17031823302,4,1
17031823303,4,0
17031823304,4,0
17031823400,4,1
17031823500,4,0
17031823602,4,1
17031823603,4,0
17031823604,4,0
17031823605,4,0
17031823702,4,1
17031823703,4,4
17031823704,4,0
17031823705,4,1
17031823801,4,1
17031823803,4,1
17031823805,4,0
17031823806,4,1
17031823901,4,0
17031823903,4,0
17031823904,4,0
17031824003,4,0
17031824004,4,0
17031824005,4,1
17031824006,4,0
17031824105,4,1
17031824106,4,1
17031824107,4,1
17031824113,4,0
17031824114,4,0
17031824115,4,0
17031824116,4,1
17031824119,4,1
17031824121,4,0
17031824122,4,0
17031824123,4,1
17031824124,4,0
17031824125,4,2
17031824126,4,0
17031824127,4,0
17031824128,4,0
17031824129,4,0
17031824300,4,1
17031824400,4,0
17031824503,4,2
17031824505,4,2
17031824507,4,0
17031824508,4,0
17031824509,4,0
17031824601,4,1
17031824602,4,1
17031824701,4,0
17031824702,4,1
17031824800,4,0
17031824900,4,4
17031825000,4,1
17031825200,4,0
17031825302,4,0
17031825303,4,0
17031825304,4,0
17031825400,4,2
17031825501,4,0
17031825503,4,0
17031825504,4,0
17031825505,4,0
17031825600,4,0
17031825700,4,1
17031825801,4,2
17031825802,4,1
17031825803,4,1
17031825900,4,0
17031826000,4,0
17031826100,4,0
17031826201,4,0
17031826202,4,0
17031826301,4,0
17031826303,4,0
17031826304,4,0
17031826401,4,1
17031826402,4,0
17031826500,4,0
17031826600,4,0
17031826700,4,1
17031826800,4,1
17031826901,4,0
17031826902,4,0
17031827000,4,5
17031827100,4,4
17031827200,4,1
17031827300,4,0
17031827400,4,4
17031827500,4,2
17031827600,4,1
17031827700,4,0
17031827801,4,1
17031827802,4,0
17031827804,4,1
17031827805,4,0
17031827901,4,0
17031827902,4,1
17031828000,4,0
17031828100,4,1
17031828201,4,0
17031828202,4,0
17031828300,4,2
17031828401,4,0
17031828402,4,1
17031828503,4,0
17031828504,4,2
17031828505,4,0
17031828507,4,0
17031828508,4,0
17031828601,4,0
17031828602,4,1
17031828701,4,1
17031828702,4,1
17031828801,4,0
17031828802,4,0
17031828900,4,1
17031829000,4,0
17031829100,4,3
17031829200,4,1
17031829301,4,0
17031829302,4,0
17031829401,4,1
17031829402,4,0
17031829500,4,3
17031829600,4,0
17031829700,4,1
17031829800,4,0
17031829902,4,0
17031829903,4,1
17031829904,4,0
17031830001,4,1
17031830003,4,0
17031830004,4,2
17031830005,4,1
17031830006,4,2
17031830007,4,0
17031830008,4,0
17031830100,4,1
17031830201,4,0
17031830202,4,1
17031830300,4,0
17031830400,4,0
17031830500,4,0
17031830600,4,1
17031830700,4,0
17031830800,4,1
17031830900,4,1
17031831000,4,0
17031831100,4,1
17031831200,4,0
17031831300,4,2
17031831400,4,4
17031831500,4,0
17031831600,4,1
17031831700,4,0
17031831800,4,1
17031831900,4,0
17031832000,4,1
17031832100,4,0
17031832200,4,0
17031832300,4,1
17031832400,4,0
17031832500,4,0
17031832600,4,0
17031832900,4,1
17031833000,4,3
17031833100,4,1
17031833300,4,0
17031833900,4,1
17031834000,4,0
17031834200,4,1
17031834300,4,1
17031834400,4,1
17031834500,4,0
17031834600,4,3
17031834700,4,1
17031834800,4,1
17031834900,4,1
17031835000,4,1
17031835100,4,3
17031835200,4,2
17031835500,4,1
17031835600,4,0
17031835800,4,0
17031836000,4,0
17031836100,4,2
17031836200,4,1
17031836300,4,0
17031836400,4,1
17031836500,4,0
17031836600,4,8
17031836700,4,4
17031836800,4,6
17031836900,4,2
17031837000,4,4
17031837100,4,4
17031837300,4,2
17031837400,4,4
17031837800,4,1
17031838000,4,1
17031838100,4,3
17031838200,4,0
17031838300,4,1
17031838600,4,2
17031838700,4,2
17031838800,4,0
17031839000,4,1
17031839100,4,10
17031839200,4,1
17031839500,4,0
17031839600,4,0
17031839700,4,2
17031839800,4,0
17031839900,4,1
17031840000,4,0
17031840100,4,0
17031840200,4,0
17031840300,4,0
17031840400,4,1
17031840700,4,0
17031840800,4,1
17031841000,4,1
17031841100,4,0
17031841200,4,2
17031841300,4,0
17031841500,4,4
17031841700,4,1
17031841800,4,0
17031841900,4,7
17031842000,4,0
17031842100,4,3
17031842200,4,2
17031842300,4,1
17031842400,4,0
17031842500,4,0
17031842600,4,1
17031842800,4,2
17031842900,4,2
17031843000,4,1
17031843100,4,8
17031843200,4,1
17031843300,4,3
17031843400,4,1
17031843500,4,0
17031843600,4,2
17031843700,4,0
17031843800,4,0
17031843900,4,0
17031844600,4,1
